Customer_ID,Avg_Ratings,Recency,Frequency,Monetary,Age,Gender,Income,Cluster
16700.0,3.3333333333333335,267,3,3263.7730715000002,21.0,Male,Medium,4
85288.0,3.0,299,2,2626.1538429,33.0,Female,High,4
85686.0,4.0,13,2,1816.3818296,26.0,Female,High,1
58655.0,3.5,1,4,3375.7464081999997,19.0,Female,Low,1
65527.0,2.5,231,2,1815.6691455,23.0,Male,Low,4
80403.0,4.0,35,3,1421.9375002,29.0,Female,Low,3
59028.0,5.0,75,1,1554.887661,19.0,Male,High,1
69381.0,3.5,107,2,3342.9529761999997,27.0,Male,Low,3
80067.0,1.5,53,2,2369.60356367,20.0,Female,Low,2
67598.0,1.6666666666666667,94,3,6001.1326648,26.0,Male,Low,2
23969.0,3.0,149,4,4748.2456467,19.0,Female,Medium,2
60905.0,1.3333333333333333,13,3,2107.9280323999997,25.0,Female,Low,2
32592.0,3.0,121,6,5571.0639958,21.0,Male,High,0
83301.0,3.0,28,2,491.4912025,26.0,Female,Medium,2
42027.0,4.0,171,2,3642.902966,27.0,Female,High,4
45376.0,2.0,293,1,2961.805398,26.0,Female,Medium,4
34740.0,1.6666666666666667,26,3,1065.7567697,19.0,Male,Low,2
32855.0,5.0,34,1,1952.379818,30.0,Female,Medium,3
47213.0,3.3333333333333335,108,3,719.8847988,21.0,Male,Low,1
95004.0,1.5,220,2,6545.923765,23.0,Female,Medium,4
47724.0,4.4,3,5,4931.1736238,31.0,Female,Low,3
54769.0,3.0,16,2,2941.8201325,32.0,Male,High,3
30510.0,3.5,209,2,4455.540299,30.0,Female,Low,3
89196.0,3.5,110,2,2632.4444621000002,29.0,Female,Low,3
28831.0,1.5,249,2,910.9262453,23.0,Male,Low,4
17693.0,2.6666666666666665,124,3,3416.2030108000004,28.0,Male,High,3
95475.0,3.6666666666666665,209,3,5081.6921394,31.0,Female,High,3
73470.0,4.333333333333333,132,3,1095.7637818,30.0,Female,Low,3
62688.0,1.5,84,2,3622.1237011,22.0,Female,Low,2
74276.0,4.333333333333333,68,3,1243.9899687,31.0,Male,Medium,3
27669.0,2.3333333333333335,53,3,1639.2843862299999,18.0,Male,High,2
12691.0,1.5,87,2,830.3750491000001,33.0,Male,High,3
37531.0,3.5,42,2,2765.01057607,35.0,Female,Low,3
88258.0,3.0,232,2,2076.1513520999997,23.0,Female,Low,4
53811.0,2.5,89,4,6329.5362964000005,24.0,Female,Medium,2
67631.0,2.6666666666666665,28,3,7173.8451933,33.0,Female,High,3
56734.0,4.0,86,1,4864.247056,30.0,Male,Low,3
12289.0,2.75,113,4,2968.376522,22.0,Male,Low,2
19056.0,3.25,30,4,6949.1435357,26.0,Male,High,0
33264.0,3.0,52,4,7793.821535,28.0,Male,Low,0
99719.0,3.0,11,3,926.30425724,22.0,Female,Medium,2
63177.0,4.666666666666667,70,3,5772.9879711,21.0,Male,Low,1
22896.0,2.3333333333333335,111,3,9426.614762000001,32.0,Female,High,3
33564.0,2.8,76,5,2931.1982486999996,20.0,Female,Medium,2
25984.0,4.5,126,2,3910.288789,19.0,Male,Low,1
35157.0,2.0,172,3,4959.4626599,32.0,Female,Medium,3
78447.0,1.5,247,2,2553.1957033999997,26.0,Female,Low,4
26346.0,3.4,142,5,5684.0066019999995,35.0,Male,Low,3
12304.0,3.0,70,2,1134.0378119099998,29.0,Female,Medium,3
92002.0,4.0,226,1,1976.13926,23.0,Male,Medium,4
96368.0,3.0,193,3,4489.451858,29.0,Male,Medium,3
66615.0,3.0,205,2,753.7993016,35.0,Male,Low,3
97017.0,4.0,73,1,294.2891594,19.0,Female,High,1
36581.0,4.333333333333333,115,3,1541.8054857399998,30.0,Female,Low,3
72021.0,2.5,182,2,3315.8969939999997,21.0,Male,High,4
15193.0,2.0,294,1,793.425328,29.0,Female,High,4
38795.0,2.3333333333333335,3,3,4983.452555,18.0,Female,Low,2
68810.0,3.0,28,3,3969.2737921999997,30.0,Male,Medium,3
73863.0,3.0,85,3,2306.12350421,21.0,Male,Medium,2
72721.0,2.0,88,3,6810.2673222,22.0,Male,Low,2
67699.0,2.0,243,3,7386.182119199999,34.0,Male,Low,3
15461.0,2.75,95,4,6476.2355123,21.0,Female,Low,0
48956.0,3.3333333333333335,187,3,4419.4789046,22.0,Male,Low,4
44275.0,4.5,47,4,5384.2327817000005,20.0,Female,Low,1
80103.0,1.5,19,2,523.50441113,26.0,Male,High,2
16856.0,5.0,294,1,2201.570181,22.0,Female,Low,4
23745.0,3.0,135,3,4555.4240135,33.0,Male,Low,3
35250.0,2.0,71,1,4637.840565,22.0,Male,Medium,2
10805.0,3.6666666666666665,4,3,5672.218917,27.0,Male,Medium,1
25814.0,1.5,260,2,1910.3557613,18.0,Male,High,4
96647.0,3.3333333333333335,82,3,4926.6458352,28.0,Male,Medium,3
34118.0,4.333333333333333,76,3,4333.3886626,20.0,Male,Low,1
71173.0,3.5,173,2,3091.9908327,31.0,Female,Low,3
33505.0,3.0,197,2,3221.6838310000003,22.0,Male,Low,4
90663.0,2.6666666666666665,165,3,6756.684775,18.0,Female,High,4
23960.0,3.0,52,2,2261.6884706,19.0,Male,Low,2
67208.0,1.3333333333333333,65,3,5034.739537,34.0,Female,Low,3
44466.0,5.0,137,1,60.16025944,30.0,Male,Medium,3
47459.0,2.3333333333333335,192,3,6946.2717703,18.0,Male,Medium,4
49291.0,2.0,33,2,4851.027559,27.0,Male,High,2
55259.0,3.0,98,2,5202.769935,32.0,Female,Low,3
59211.0,3.3333333333333335,22,3,7577.073800100001,25.0,Male,Low,0
83358.0,2.5,111,4,4248.6764312,32.0,Male,Low,3
28132.0,4.0,145,1,1161.168169,20.0,Female,Medium,4
74491.0,3.6666666666666665,2,3,3683.6494836,33.0,Female,Low,3
91006.0,2.5,118,2,821.2291821399999,18.0,Male,Low,2
59621.0,1.5,150,2,5177.2696933,32.0,Male,Low,3
66519.0,3.5,32,4,5702.8306097,24.0,Female,Low,1
44156.0,3.25,104,4,6650.8196742,21.0,Female,Medium,0
16047.0,3.2,12,5,4920.3317453,24.0,Male,Low,0
42900.0,4.25,44,4,5687.4017119,26.0,Female,High,1
83856.0,3.0,42,4,5061.2327714,25.0,Female,Low,2
45420.0,4.0,45,3,5104.6933222,32.0,Male,High,3
37451.0,4.0,21,3,4602.536025699999,22.0,Male,Medium,1
57250.0,2.0,14,3,1455.7477948,22.0,Male,Medium,2
20855.0,4.0,98,2,2438.379241,20.0,Female,Low,1
54417.0,2.25,90,4,4423.6690087,22.0,Female,Low,2
54180.0,4.5,131,2,3225.7639529999997,19.0,Female,Low,1
78309.0,2.3333333333333335,78,3,3898.7807399000003,24.0,Male,High,2
17894.0,3.6,3,5,6276.1266733,23.0,Male,Medium,0
98196.0,3.5,48,4,8852.838894,23.0,Male,Medium,0
71640.0,3.0,289,2,2021.6829933,21.0,Male,High,4
82096.0,4.0,171,2,1764.206068,18.0,Female,Low,4
27564.0,2.0,97,2,2943.702019,31.0,Female,Medium,3
72029.0,1.5,110,2,892.7961797,23.0,Male,Low,2
59877.0,2.0,1,1,292.6019209,18.0,Male,High,2
77467.0,3.0,294,3,5091.091609599999,30.0,Male,High,4
70601.0,2.8,155,5,6564.3020511,19.0,Male,Medium,0
44544.0,3.0,48,3,1391.6945831,19.0,Female,Medium,2
75126.0,3.0,304,1,1126.668206,24.0,Female,Low,4
53452.0,4.0,86,2,957.7881701,18.0,Female,Low,1
44643.0,4.0,112,3,4603.4715315,29.0,Female,Medium,3
96586.0,3.6666666666666665,126,3,2432.3436188,22.0,Male,High,1
40060.0,2.6,67,5,1411.8971218,30.0,Male,High,3
59923.0,3.0,94,1,703.2882115,29.0,Female,High,3
84970.0,2.3333333333333335,48,3,6374.96909523,27.0,Female,Medium,2
32773.0,3.5,191,2,5502.161951,24.0,Female,Low,4
54998.0,3.5,242,4,5469.935158,21.0,Male,Medium,4
49742.0,3.0,214,3,2332.5002681799997,35.0,Male,High,3
93333.0,2.0,151,3,3837.8393541,33.0,Female,High,3
65028.0,2.6666666666666665,26,3,4178.8496059,21.0,Female,Low,2
98500.0,2.3333333333333335,35,3,2874.1966632,29.0,Female,Medium,3
22635.0,2.5,214,2,5787.44456,23.0,Male,Low,4
23537.0,3.6,6,5,9969.8854311,28.0,Male,High,0
51400.0,1.3333333333333333,84,3,5671.3286098,35.0,Male,Medium,3
23808.0,4.0,16,3,8303.7049825,33.0,Male,Low,3
30273.0,2.0,209,1,559.0463881,34.0,Female,Medium,3
88314.0,3.0,123,2,1494.1330402,35.0,Female,High,3
82367.0,4.0,69,3,3016.1344782,22.0,Male,Low,1
14654.0,2.3333333333333335,215,3,5369.0292885,24.0,Male,Medium,4
42816.0,2.5,110,4,4751.7673228,24.0,Male,Medium,2
60062.0,3.6666666666666665,272,3,8279.598446,27.0,Male,Low,4
22021.0,2.0,5,4,5013.5374641,22.0,Male,Low,2
93956.0,3.5,66,4,9389.474701,32.0,Male,Medium,3
59597.0,2.0,113,3,1042.31946734,30.0,Male,Low,3
42637.0,3.0,1,2,1108.304914,29.0,Female,High,3
44236.0,4.666666666666667,88,6,7224.95284934,22.0,Male,High,0
71777.0,1.5,267,2,548.47403094,33.0,Male,Low,3
86644.0,2.6666666666666665,48,3,2241.59432987,23.0,Male,Medium,2
81385.0,4.333333333333333,189,3,2485.8160429,27.0,Female,Low,4
16057.0,3.6666666666666665,19,3,3786.8836873,30.0,Male,Low,3
95180.0,2.6,65,5,6465.7333344,21.0,Female,Medium,0
62582.0,2.6666666666666665,85,3,4119.253061910001,34.0,Male,Low,3
75359.0,2.0,39,2,2698.8619496,35.0,Female,Low,3
78744.0,2.25,50,4,5108.0436422,22.0,Female,Low,2
56172.0,4.0,184,3,1457.7239049999998,28.0,Female,Medium,4
16917.0,3.25,19,4,6931.4898427,20.0,Male,Low,0
28355.0,3.0,201,2,2393.0080448,22.0,Male,Medium,4
28839.0,4.333333333333333,21,3,3030.5950482,22.0,Male,Low,1
50284.0,3.0,269,2,1519.4674513,22.0,Female,Low,4
23596.0,2.25,8,4,6281.265709,30.0,Male,Medium,3
54028.0,5.0,60,2,1384.0471856800002,20.0,Male,Medium,1
78609.0,4.25,106,4,6444.1392447,26.0,Female,High,1
58437.0,3.0,31,3,3338.5183512,18.0,Female,Medium,2
10726.0,3.0,5,3,3400.6162904899998,20.0,Female,Medium,2
38303.0,3.0,3,2,3963.727457,21.0,Male,High,2
44963.0,4.333333333333333,82,3,9123.363873999999,22.0,Female,High,1
21563.0,3.0,19,6,5781.4858473,20.0,Female,Low,0
23836.0,2.5,113,2,4455.8017461,35.0,Female,Low,3
27209.0,2.25,99,4,6280.8470924,35.0,Male,High,3
71442.0,2.0,132,1,427.3039921,30.0,Female,Medium,3
60981.0,3.0,238,2,2429.4057322999997,25.0,Female,High,4
93768.0,1.5,22,2,1376.1625168,27.0,Male,Low,2
34484.0,3.6666666666666665,78,3,6663.3711984,18.0,Female,High,1
18660.0,3.4,24,5,6766.3238906999995,19.0,Male,Low,0
42899.0,2.75,40,4,5660.0978584,19.0,Male,Low,2
34090.0,2.6666666666666665,201,3,2958.2689516,24.0,Male,Medium,4
80009.0,5.0,52,2,2332.652387,32.0,Female,Low,3
86627.0,5.0,272,2,2198.9259059,20.0,Female,High,4
67451.0,3.3333333333333335,117,3,3430.616489,18.0,Male,Low,1
42054.0,3.0,165,3,1191.8318606,24.0,Female,Medium,4
12020.0,2.1666666666666665,18,6,7254.560170999999,19.0,Male,High,0
23559.0,3.3333333333333335,52,3,2497.0620885999997,21.0,Male,High,1
78202.0,4.0,272,2,5691.7069200000005,23.0,Female,Low,4
39192.0,3.5,238,2,8142.248394,22.0,Female,Low,4
10357.0,3.5,10,2,3389.101675,24.0,Female,High,1
46555.0,4.0,180,3,3304.9976611,25.0,Male,High,4
43238.0,3.0,174,3,2984.9774563,35.0,Male,High,3
28712.0,3.3333333333333335,7,3,8928.030174200001,23.0,Male,Medium,0
24947.0,3.6666666666666665,90,3,4788.0019845,29.0,Male,Low,3
13545.0,2.0,114,3,6915.453768,35.0,Female,High,3
68493.0,5.0,76,2,682.211513,31.0,Male,High,3
28596.0,2.0,89,3,3826.5074989100003,25.0,Male,Low,2
18596.0,2.0,227,2,5533.870021,21.0,Female,High,4
29053.0,2.0,116,2,2176.9383284,22.0,Male,Medium,2
33007.0,2.5,49,2,3044.1279569999997,20.0,Female,Medium,2
11660.0,2.0,82,1,2089.479261,31.0,Female,Low,3
26426.0,4.0,2,3,4608.8938756,23.0,Female,High,1
79354.0,4.5,9,2,665.4930588,18.0,Male,Medium,1
70832.0,3.5,106,4,4736.8894879,23.0,Female,Medium,1
45175.0,5.0,241,1,1019.805774,23.0,Female,Low,4
57939.0,1.5,67,2,3119.8056211,32.0,Male,Low,3
87031.0,3.75,43,4,1982.83028592,20.0,Female,Medium,1
91340.0,2.0,194,2,3224.30660136,20.0,Female,Low,4
94582.0,2.0,212,1,193.5391106,20.0,Male,High,4
69734.0,2.0,121,2,1691.19226315,31.0,Male,Low,3
43250.0,5.0,120,2,1919.2188492,29.0,Female,High,1
20540.0,2.3333333333333335,99,3,5077.750487,29.0,Female,Medium,3
27907.0,2.0,307,1,410.3898351,21.0,Male,Low,4
14751.0,3.0,21,4,4732.002214,19.0,Male,Low,2
81940.0,3.3333333333333335,100,3,2835.988202,24.0,Male,High,1
51379.0,3.0,5,6,9930.2902776,26.0,Male,Medium,0
92546.0,2.3333333333333335,117,3,6333.8110024,34.0,Male,High,3
15669.0,3.0,100,2,3513.221214,31.0,Male,High,3
40680.0,3.5,120,2,4113.3736524,29.0,Male,Low,3
35981.0,3.5,54,2,1228.2928134,31.0,Female,Medium,3
82066.0,3.0,82,2,2543.4837287,33.0,Female,Low,3
88195.0,1.5,104,2,655.9798181,35.0,Male,Low,3
15769.0,3.3333333333333335,103,3,2588.99720303,20.0,Male,Low,1
94636.0,2.6666666666666665,101,3,3549.8692023900003,27.0,Male,Low,2
78740.0,2.5,44,4,3296.93644338,21.0,Female,Low,2
69182.0,3.25,73,4,4285.2102305,24.0,Female,Low,1
90149.0,4.5,18,2,3402.294674,23.0,Female,High,1
82203.0,3.25,134,4,9767.056808000001,21.0,Female,Medium,0
86249.0,3.3333333333333335,33,3,6680.874631,22.0,Female,Medium,1
14563.0,3.6666666666666665,166,3,5043.371467,28.0,Male,Medium,3
37208.0,3.0,109,3,3407.2732508,27.0,Female,High,2
83203.0,3.0,196,2,420.45219430000003,25.0,Female,Low,4
58445.0,4.0,197,2,1691.1237661999999,18.0,Female,Medium,4
61559.0,4.666666666666667,135,3,3341.7184292,25.0,Male,Low,1
63296.0,3.3333333333333335,92,3,2178.34040637,23.0,Male,Medium,1
28593.0,1.3333333333333333,42,3,5053.757475,21.0,Male,High,2
73130.0,2.5,189,2,1426.7469994,18.0,Male,Low,4
33453.0,4.333333333333333,97,3,6365.9877707,23.0,Male,Low,1
85674.0,3.0,7,2,3946.1118699000003,24.0,Female,High,2
35325.0,2.5,277,2,2297.5977445,30.0,Male,High,4
17163.0,3.0,33,3,1591.7151289,29.0,Male,High,3
94361.0,3.5,201,2,3334.7314069999998,18.0,Female,High,4
44094.0,3.5,42,4,5818.0457082,20.0,Male,Low,1
68449.0,3.6666666666666665,264,3,1786.5052582199999,26.0,Male,Low,4
83527.0,2.5,113,2,2226.1037928,28.0,Male,High,2
19245.0,2.5,163,4,3796.38307847,19.0,Female,Low,2
78968.0,2.5,62,2,5533.443146,20.0,Male,High,2
81120.0,3.25,81,4,5719.1302402,22.0,Male,Low,0
40561.0,3.5714285714285716,87,7,6634.4238504,32.0,Male,Medium,3
45460.0,3.0,185,2,2112.99609174,19.0,Female,Low,4
44506.0,3.25,80,4,8924.754049,18.0,Female,Medium,0
53309.0,3.6666666666666665,33,3,1031.93345451,24.0,Male,High,1
51060.0,1.5,183,2,3939.8793064,21.0,Male,High,2
94294.0,3.0,106,5,7015.4811961,26.0,Male,Low,0
60546.0,3.5,60,4,5912.1831088,29.0,Male,Medium,3
74424.0,3.5,255,2,1391.1171013,32.0,Female,Low,3
96351.0,3.0,105,3,5004.631787,31.0,Female,High,3
25466.0,3.5,118,4,3304.3996384,19.0,Male,High,1
82655.0,3.6666666666666665,49,3,1781.9455511,20.0,Female,Low,1
73807.0,3.0,287,3,3016.2846936,31.0,Male,Medium,4
20507.0,3.0,28,3,1601.0776593,20.0,Male,Low,2
64330.0,2.0,223,2,2146.5266995,22.0,Female,Low,4
91342.0,3.4,58,5,6006.258582699999,26.0,Male,Medium,0
74235.0,3.5,6,2,2180.0547975,18.0,Male,Medium,1
50422.0,4.0,243,2,2817.7692304,18.0,Male,High,4
80605.0,2.0,283,1,1668.65197,34.0,Male,High,3
66210.0,3.0,24,1,1593.541958,25.0,Female,High,2
91070.0,4.0,240,1,765.350222,32.0,Female,Low,3
77354.0,3.8,5,5,8443.0476685,21.0,Female,High,0
83439.0,3.25,190,4,10862.4271156,25.0,Male,Medium,0
13360.0,2.6666666666666665,64,3,556.41491218,25.0,Male,Medium,2
74849.0,2.5,20,2,61.55395079,26.0,Male,Low,2
67829.0,4.333333333333333,37,3,3977.7512246,20.0,Female,Low,1
10471.0,4.5,4,2,2470.9875968,24.0,Male,Low,1
12049.0,4.0,78,4,3722.6157831,24.0,Female,High,1
70807.0,2.0,144,1,386.2822695,32.0,Female,High,3
32848.0,3.4,54,5,5567.4785554,20.0,Male,Low,0
58746.0,2.5,136,2,758.09132997,34.0,Male,Low,3
99358.0,3.3333333333333335,48,3,3804.9837060299997,27.0,Female,Medium,1
49422.0,3.3333333333333335,92,3,3654.1911746,19.0,Male,High,1
33371.0,3.6666666666666665,217,3,1496.3938535999998,20.0,Male,Low,4
74728.0,2.5,243,2,1614.0431478,22.0,Female,Low,4
97624.0,4.666666666666667,92,3,4242.0040986,27.0,Female,Low,1
17380.0,3.0,143,2,2365.9749682,26.0,Female,Low,4
61790.0,3.0,17,2,3169.0549520000004,31.0,Female,High,3
24160.0,2.75,167,4,6695.0978313000005,30.0,Male,Low,3
17828.0,3.25,77,4,6229.9229408,27.0,Male,Low,0
29130.0,3.0,267,2,3540.9001381999997,19.0,Female,Medium,4
78493.0,3.6666666666666665,97,3,4942.5308829,21.0,Male,Medium,1
76841.0,1.5,210,2,1396.8102162999999,18.0,Female,High,4
22175.0,4.333333333333333,71,3,3025.2373549999998,18.0,Male,Low,1
63356.0,3.0,49,3,2352.8127658,21.0,Female,Low,2
11758.0,3.0,268,1,2728.555241,29.0,Male,Medium,4
14253.0,2.3333333333333335,71,3,9354.035162,26.0,Male,Medium,0
82487.0,2.0,4,2,3542.4123689999997,30.0,Female,Low,3
37112.0,3.0,9,2,5511.3651118,18.0,Female,Low,2
62116.0,3.0,143,2,872.6645120000001,27.0,Female,Low,4
59175.0,4.0,8,2,1062.0260736,31.0,Male,Medium,3
29703.0,3.6666666666666665,2,6,8758.8690261,25.0,Male,High,0
18519.0,3.4,42,5,6500.236465800001,32.0,Male,High,3
66854.0,3.0,35,3,2243.17005774,19.0,Male,Low,2
63469.0,3.6666666666666665,25,6,6519.129973,26.0,Male,Low,0
68067.0,3.0,12,2,1115.2429775,26.0,Male,Low,2
99612.0,3.0,32,3,4705.2715183,35.0,Male,Medium,3
88200.0,2.5,249,2,766.731342,24.0,Female,Medium,4
15343.0,2.0,222,1,99.08326986,30.0,Male,Low,4
66148.0,4.0,158,1,445.259791,24.0,Male,Low,4
80092.0,3.0,185,2,1483.6707268,35.0,Male,Low,3
90602.0,3.0,5,3,2556.05135207,32.0,Male,Medium,3
72627.0,5.0,131,1,1982.302135,20.0,Female,Medium,1
65212.0,3.0,81,3,2574.3600606,22.0,Male,Medium,2
39516.0,3.0,59,3,3035.28037363,21.0,Female,Low,2
53618.0,3.6666666666666665,44,3,5514.584090599999,20.0,Female,Low,1
53143.0,2.5,93,2,1501.4137187000001,32.0,Female,High,3
43580.0,3.0,147,3,3196.6680446,23.0,Female,Medium,4
98689.0,3.5,57,2,2516.3766705999997,20.0,Female,Medium,1
85232.0,2.6666666666666665,58,6,5605.5668273,18.0,Female,Low,0
69313.0,2.6666666666666665,2,3,8360.335852,23.0,Male,Medium,0
12554.0,1.5,206,2,892.3487533,25.0,Male,High,4
54911.0,3.5,219,2,2007.5923103,32.0,Female,Low,3
51040.0,4.0,215,1,2377.344131,35.0,Male,Low,3
84733.0,3.5,164,2,3010.192565,34.0,Female,Low,3
94399.0,2.3333333333333335,83,3,4883.765771599999,25.0,Male,High,2
80583.0,4.0,90,1,1907.090752,27.0,Female,Medium,1
34232.0,2.3333333333333335,103,3,4561.64589669,21.0,Male,Medium,2
74982.0,1.5,244,2,4770.0499629999995,31.0,Female,High,4
32665.0,3.0,51,4,2015.2845575,18.0,Female,Medium,2
50631.0,2.5,122,2,2092.4043192,31.0,Female,High,3
61646.0,4.0,122,2,2806.527938,19.0,Female,Low,1
41862.0,2.0,7,1,3825.639066,21.0,Male,Low,2
72308.0,3.25,45,4,3139.4237626000004,28.0,Female,Low,3
88380.0,3.0,189,2,1839.9600129,25.0,Female,Medium,4
98663.0,3.3333333333333335,182,3,6272.3356761,35.0,Male,Low,3
63221.0,3.0,9,4,8182.192604,31.0,Male,High,3
83335.0,4.5,36,2,4308.5701011,23.0,Male,High,1
75700.0,2.5,231,2,2918.5304791,33.0,Male,Low,3
82845.0,3.0,82,2,1781.25485041,35.0,Male,High,3
89449.0,3.0,144,3,5318.471770499999,27.0,Male,High,4
31670.0,2.0,208,2,4175.6424609999995,23.0,Male,Low,4
99297.0,1.6666666666666667,155,3,1827.6853669,34.0,Female,Low,3
42157.0,3.6666666666666665,18,3,7931.326782,34.0,Female,High,3
73041.0,4.0,87,1,846.0700843,29.0,Male,Medium,3
15581.0,4.0,102,1,664.5353339,28.0,Female,Low,3
24570.0,3.0,46,2,686.5540050999999,20.0,Female,Medium,2
32518.0,4.0,202,2,2135.5135058,23.0,Female,Low,4
78852.0,2.6,1,5,5854.30962756,20.0,Male,High,0
28425.0,3.0,9,2,5505.058308,31.0,Female,Low,3
13344.0,2.5,214,2,1336.1834701,19.0,Male,Medium,4
17281.0,2.6666666666666665,20,3,5718.085242499999,30.0,Male,Medium,3
88377.0,3.0,236,2,2995.5309079999997,23.0,Male,Low,4
55041.0,3.5,151,2,4929.0168937,33.0,Male,High,3
49819.0,2.5,72,2,4533.438297,27.0,Male,High,2
74958.0,4.0,67,2,5441.167902,25.0,Female,Low,1
28138.0,2.5,158,2,1461.3628089,35.0,Female,Low,3
69922.0,3.5,37,2,2218.1079739,18.0,Female,Low,1
77134.0,3.6666666666666665,19,6,11213.428359,19.0,Male,Low,0
26920.0,2.5,13,2,4678.7439285,35.0,Female,High,3
80542.0,2.0,69,2,2501.951502,31.0,Female,Low,3
79661.0,5.0,267,1,1585.908005,30.0,Male,Medium,4
17956.0,2.3333333333333335,20,3,3505.4509353000003,34.0,Male,Medium,3
37199.0,3.6666666666666665,68,3,3187.2016738,18.0,Male,Medium,1
84854.0,3.0,35,2,2265.7840788,28.0,Female,Low,3
94009.0,2.5,111,2,2610.9054469400003,20.0,Male,Low,2
56987.0,3.0,155,2,4256.1210179,27.0,Female,Low,4
89561.0,3.0,306,1,654.1479131,20.0,Female,Low,4
21290.0,2.25,148,4,3071.5274334,19.0,Male,Medium,2
45251.0,2.0,168,1,2527.635622,24.0,Male,Medium,4
84078.0,3.0,208,3,2971.2183108,19.0,Male,Low,4
28064.0,3.3333333333333335,49,3,6130.8523741,20.0,Male,Medium,1
87140.0,4.0,235,2,1735.65888266,24.0,Female,High,4
51885.0,4.0,63,1,593.8467024,20.0,Female,Medium,1
64743.0,2.5,185,2,5362.941921,31.0,Female,Low,3
80637.0,2.6666666666666665,145,3,3502.3466534,20.0,Male,Medium,2
31571.0,5.0,80,1,1031.844565,21.0,Male,Low,1
61623.0,2.8,70,5,9408.01216937,24.0,Male,High,0
28918.0,3.5,98,2,971.1710765,32.0,Male,Low,3
27760.0,2.0,136,3,4916.676116000001,26.0,Male,High,2
88683.0,3.5,68,4,2437.5393849499997,20.0,Male,Low,1
98011.0,2.75,107,4,7539.3191375999995,18.0,Male,Low,0
35268.0,1.5,228,2,2645.1202387000003,29.0,Female,Low,4
22363.0,2.0,80,3,5195.6154354,25.0,Male,Low,2
13547.0,3.0,14,4,5213.3435589,28.0,Female,High,3
19472.0,3.0,52,2,1419.4568174,19.0,Male,High,2
18395.0,3.5,256,2,3097.004213,18.0,Female,Low,4
63745.0,2.6666666666666665,68,6,8514.78139071,18.0,Female,Low,0
75498.0,3.3333333333333335,55,3,3476.9611252,28.0,Male,High,3
15719.0,1.6666666666666667,46,3,6796.813964,26.0,Female,Low,2
38833.0,3.0,20,3,2507.5267913899997,24.0,Female,Medium,2
47138.0,4.5,4,2,4217.982535,31.0,Male,Low,3
40019.0,2.5,58,2,3656.7971779,35.0,Female,Low,3
67819.0,3.5,201,2,549.9231841,22.0,Female,High,4
52889.0,4.25,57,4,2673.75430046,24.0,Male,Low,1
87092.0,4.25,33,4,7913.346416,29.0,Male,Low,3
61461.0,5.0,271,1,1677.552811,33.0,Male,Medium,3
22641.0,4.5,88,2,1895.0074919,35.0,Female,High,3
73991.0,5.0,163,1,223.0341033,24.0,Male,Medium,1
69697.0,3.5,65,4,3973.44287222,31.0,Male,Medium,3
23435.0,3.0,7,2,1568.38745806,32.0,Female,Medium,3
41062.0,3.3333333333333335,17,3,4830.322373399999,27.0,Male,Medium,1
56284.0,3.75,81,4,5653.1790342,20.0,Female,Medium,1
27859.0,3.0,35,2,2259.5973981,28.0,Female,High,3
43254.0,2.75,88,4,9460.5275278,22.0,Female,Medium,0
67007.0,4.333333333333333,125,3,7070.0537004,24.0,Female,Medium,1
24825.0,3.5,196,2,3036.9386623,28.0,Female,Low,4
26587.0,3.0,130,2,2405.4927509,35.0,Female,High,3
76390.0,3.0,216,5,3636.64129631,31.0,Female,Low,3
18482.0,1.5,259,2,766.78447584,31.0,Male,Low,4
76329.0,3.3333333333333335,100,3,6154.985767,31.0,Female,Low,3
58947.0,2.0,196,2,6353.120535,24.0,Female,Low,4
74725.0,3.25,4,4,3875.7895694299996,30.0,Male,Low,3
96596.0,4.0,10,1,149.145244,19.0,Male,Medium,1
43027.0,1.6666666666666667,48,3,3415.816479,34.0,Male,Medium,3
35304.0,3.5,116,4,6326.8669021000005,23.0,Male,High,1
49562.0,2.6666666666666665,94,3,5188.725422,26.0,Male,Low,2
96382.0,2.0,91,2,1403.658308,34.0,Male,Low,3
14775.0,3.3333333333333335,100,3,2589.4323966,20.0,Male,Medium,1
10849.0,2.75,11,4,4877.7050871,18.0,Male,Low,2
54744.0,3.0,133,2,6737.4707450000005,25.0,Female,Low,4
38538.0,3.0,230,2,1074.46514,18.0,Female,High,4
74674.0,2.6666666666666665,14,3,3169.6761253,24.0,Male,Medium,2
85021.0,3.5,248,2,1267.38174166,34.0,Female,Low,3
65504.0,1.6666666666666667,72,3,4128.44752,18.0,Female,Low,2
81598.0,3.0,37,3,5267.4341317,23.0,Male,Low,2
85348.0,3.0,21,4,8832.4622744,20.0,Male,High,0
23682.0,3.0,8,3,2478.7747119,33.0,Female,Medium,3
43651.0,1.6666666666666667,66,3,2687.24691101,23.0,Male,Medium,2
85312.0,3.0,238,3,1944.6900096,19.0,Male,High,4
99379.0,4.0,75,1,556.8721953,24.0,Female,High,1
16547.0,3.6666666666666665,110,3,2274.4735515,31.0,Male,Low,3
62516.0,3.0,65,4,1886.4987638,20.0,Female,Medium,2
50547.0,3.6666666666666665,37,3,5067.1412032,26.0,Male,High,1
10618.0,4.0,183,2,5007.452026,35.0,Male,High,3
52728.0,2.8,179,5,4439.2595793,19.0,Female,Medium,4
38236.0,2.0,102,2,1053.2835837,27.0,Female,High,2
